decimal_rep	bias	avg_sensitivity	CF	NCF	cana_depth	expressions	isomorphisms
26243986137328346699386692839949044769470907467394187263	179	1.33203125	True	True	9	a(b+c(d+(e+(f+g)hi)))	23224320
4645548186585032572289946125628503355910251758650568311913656692007309213726551410495392918754136808989095820327740866822143	179	1.55859375	False	False	0	(ab+cd(ef+g(h+i)))	11612160
5164460354167620784832626064965923605060783490847600831265013637363964731082191443699186527909519594386212015855552692223	179	1.48828125	False	False	0	(ab+cd(e+fghi))	1935360
54773094779229450799373992096034639050094950038731657960733838598689783807	179	1.48828125	True	False	1	a((b+c)(d+e)+f(g+hi))	11612160
118165446269633791132632572092357984677875760212400137855934595260743679	181	1.41796875	True	False	2	a(b+(cd+e(fg+hi)))	11612160
3064991081731777716716694054300618367237478244367204351	181	1.33203125	True	True	9	a(b+c(d+(e+f(g+hi))))	46448640
3178606371322865940165011164656541278564465365195147034381834539327989743615	181	1.48828125	True	False	1	a(bc+(d(e+f)+g(h+i)))	11612160
1766874025136433896846691007585747774181711746325930215410269125047484415	181	1.37109375	True	False	2	a(b+(c(d+e)+fghi))	3870720
220832292784003885384313988132068927663191333496385864067802319888056319	181	1.48828125	True	False	1	a(bc+(d+e)(f+(g+hi)))	11612160
3423913227525323174503891582636993925829362635095336073063050250289151	181	1.39453125	True	False	2	a(b+(cd+ef(g+(h+i))))	7741440
12211886769065473484469547800945438622735311420535078911	181	1.33984375	True	False	4	a(b+c(d+(e+f)(g+(h+i))))	15482880
85695238480019603941044335300092908346780635846301243128102466354729913181185209702698075365249293861238907771727133397228519867692092582002687	183	1.69921875	False	False	0	(abc+d(ef+g(h+i)))	7741440
419903778197253547190187085439184716311534519478306996223	183	1.33203125	True	False	5	a(b+c(d+(e+(fg+hi))))	11612160
95267478432149490756354881177856263107378718808398578689625583277702522328790106676102519642030021156307964044166117046063311416910789214207	183	1.53515625	False	False	0	(abc+d(e+fghi))	1290240
1067977221423982746988135295204261462782220947348738011735457208588878929234961732554323692355583	183	1.35546875	True	False	1	(a+b)c(de+(f+(g+(h+i))))	1935360
12849423318976534555166355123531474745801227465706280966946815	183	1.41015625	True	False	2	a(b+(c+de)(f+g(h+i)))	46448640
12259964326927110866866776217202473468949912977468817407	183	1.32421875	True	True	9	a(b+c(d+(e+f(g+(h+i)))))	15482880
4139320264934034100746203671729644276901724910730359672601748202771159547214492656947435667455	185	1.66015625	False	False	0	(a+bc)(de+f(g+(h+i)))	7741440
49039857307708443467467104868809893875799651909875269631	185	1.31640625	True	True	9	a(b+c(d+(e+(f+ghi))))	5160960
142855438749398229024003856231519462551525879539060927464431739068420210089800434745831950647295	185	1.77734375	False	False	0	(a+bc)(de+(fg+hi))	1935360
112717055925644863182871738722270251760695989553438315039445483519	185	1.39453125	True	False	2	a(b+(c+d)(e+(f+g)hi))	23224320
707536427193806757171242640849785153424804844838386233459056286892420106757976619452149621190931558145669620949803031592959	185	1.54296875	False	False	0	(ab+cd(e+(f+g)hi))	11612160
183133217133473718573822469744461947442439325100940460031	185	1.32421875	True	False	5	a(b+c(d+(e+(f+g)(h+i))))	11612160
11090848011975730096122609211723817268130461051107476834688593310211887313866783096134231849296063409958534142578074299834554122239	185	1.56640625	False	False	0	(ab+c(de+fghi))	1935360
15914343564997380460597634038617239269946634772076897976580519929030737978424621589856255	185	1.54296875	False	False	0	(a+bc)(d+ef(g+hi))	23224320
13803492693574850473882413882103297127272940793019247627184884609449983	187	1.40234375	True	False	2	a(bc+(d+e(f+ghi)))	15482880
3126242825077800815003179247868531283377871697869648429055	187	1.30859375	True	True	9	a(b+c(d(e+f)+(g+(h+i))))	15482880
279965956850374259344242019955255410080738758868966684571142474105645890178350047043648467898005061631	187	1.48046875	False	False	0	(a+b(c+d))(e+fghi)	3870720
13682623899220728079474922187302994021225034821052452315486693815166140142245551025188350418267914996628970816261576034522469746937260171389430661119	187	1.74609375	False	False	0	((a+b)cd+e(fg+hi))	5806080
251835671872714452604619896498941597976377043885863763351627518404827940229261197086753199321865332918271	187	1.73828125	False	False	0	(a+b(c+d))(ef+g(h+i))	23224320
396462065982439531392497174945808861669080406633278905787545569503489268835501300362318250803424248541563365432838674946878236540440792122871775231	187	1.64453125	False	False	0	((a+b)cd+ef(g+(h+i)))	3870720
12416430400393819790080857179883336581806517933624988676316683407368126463	187	1.42578125	True	False	2	a(b+(cd+(e+f)g(h+i)))	11612160
323404091582504516526016652504985682130597887182709823221453870240033136620794006774199886113814502495050664914554629323671144311	189	1.79296875	False	False	0	(a+(b+c))(d+e)(f+g)(h+i)	645120
4479487349411534423007656128234111320336431208368776187461912572992048933964415575803123096773627740159	189	1.72265625	False	False	0	(a+b)(c+d)(e+f(g+hi))	11612160
4687982704022915503770356202786203607298734216823325935058956302972704264837669368066187865485776608942817791	189	1.62890625	False	False	0	(a+b)(c+(d+e))(f+ghi)	2580480
5288447710919982595220843251983128218499165009656524227141783194077970091889266013889287145780992412866356381500332824330239	189	1.67578125	False	False	0	(ab+cd)(e+(f+g(h+i)))	5806080
1067993517960455041081718763847459861880919827037331817501828431590152193595459717490405017649151	189	1.30078125	True	False	1	(a+b)c(d+(e+(f+(g+(h+i)))))	129024
3138502976476937504225619554157392344531048126806482747391	189	1.29296875	True	True	9	a(b+c(de+(f+(g+(h+i)))))	3870720
164137448563602545585630655436170095688187049879783458610170830570912640145483583413563569528854630321532474228735	189	1.72265625	False	False	0	(a+b)(c(d+e)+(f+g)hi)	11612160
242833495792665975674862976362513482570654060615101508701473469451754307786721198079	189	1.55859375	False	False	0	(a+bcd)(e+f(g+hi))	15482880
842498327267515186011667520009481709777502821977628866599431700479	189	1.46484375	True	False	1	a(b+(c+d))(e+(f+g(h+i)))	7741440
482356608862246453813094220876189031759515407285423692685484906060842008575	191	1.41015625	True	False	2	a(b+(c(d+e)+(f+g)hi))	23224320
3138550867693340381917894711603833208051177722232017256447	191	1.26953125	True	True	9	a(b+c(d+(e+(f+(g+(h+i))))))	258048
82631956696774878474510201225056279835179613786532008841683168775789274513460253356395925645154597375777764471805642276863	191	1.57421875	False	False	0	(ab+cd(e+f(g+hi)))	23224320
3185734129329381529119546103088719544016345827529447451868970845484929008183197131002480239846569231323957349735846871130121497104967794687	191	1.66796875	False	False	0	(ab+(c+d)e(fg+hi))	5806080
52449648030701463022278245487416271725040115187483228874068721663	191	1.43359375	True	False	2	a(b+(c+d)(e+f)(g+(h+i)))	3870720
92308518007034326762076740837843345217904613300533841293032009440243208770081231037489160497493564642113697702935581367476102980136075263	191	1.59765625	False	False	0	(ab+(c+d)ef(g+(h+i)))	3870720
13776742963328822650752499013956717602936918263616228428635300406755327	191	1.37890625	True	False	2	a(b+(c+(d+e))(f+ghi))	5160960
13164030184532902571502753856836136623340399458392400599380393983	191	1.41015625	True	False	2	a(b+(c+d)(e+f(g+hi)))	46448640
12554203470773361527671578846415332832204710888928069025791	193	1.26953125	True	True	9	a(b+(c+defghi))	129024
3376496262036124551011804114483380648052045741213028922008513436776210104319	193	1.50390625	True	False	1	a(bc+(de+(f+g)(h+i)))	2903040
51416524868459596747125317108932070052241492524676153696321535	193	1.41015625	True	False	2	a(b+(c+de)(f+(g+hi)))	23224320
55213970774318233200735815570705716724462148986715687698895225845972991	193	1.41015625	True	False	2	a(bc+(d+e(f+g(h+i))))	46448640
224393001192327104887461355579071092221887656021538446990773189115516026879	193	1.44921875	True	False	1	a((b+c)(d+e)+f(g+(h+i)))	3870720
224393001192327104887365760221329410917940543885477885118972923674896629759	193	1.37890625	True	False	2	a(b+(cde+f(g+(h+i))))	5160960
852237354434692850946076604411069442800464181188071978582675627600102966607124845328283619305083589009373360599744177342208293906387863527651016703	193	1.60546875	False	False	0	(a(b+cd)+e(f+g)hi)	7741440
902872626845125883502957558908655102859899467885376634122987553468155166719	193	1.43359375	True	False	2	a(bc+(de+(f+ghi)))	3870720
4271974071841820164674251323101788033794392263175390993568144527458293281890601745807654764150783	195	1.31640625	False	False	0	(a+b)(c+defghi)	129024
2635217718147509001105043606606087180218436099831258238338874640781819503350532509660888584298215960664738086518783	195	1.80859375	False	False	0	(a+b)(cde+(fg+hi))	1935360
4073636788197016252131940483570953603928954800486226479031553681382671775654102453253513215	195	1.73828125	False	False	0	(a+bc)(d+e)(f+(g+hi))	11612160
18779166672099071000618022417563224554871519848751394094883184216666787929790519704697780328357839504349855743	195	1.73828125	False	False	0	(a+b)(cd+e(f+g(h+i)))	23224320
1291085537337862177019323887067529117817573062370151131581276055127132782446180361514351778962825976322565091516611592191	195	1.43359375	True	False	1	(a+(b+cd))e(f+(g+(h+i)))	1935360
63657374260336898110102484740758501340018762854159930075689387222880077196110134285172735	195	1.58203125	False	False	0	(a+bc)(d+ef(g+(h+i)))	7741440
26960358055844173566950915356986848857678722938711691764997516427263	195	1.29296875	True	True	9	a(b+(c+(d+e)fghi))	1935360
2180265068420388847238150865869021119779883107826507686469515837250200782513501197110870015	195	1.62109375	False	False	0	(a+bc)(d+e(fg+hi))	11612160
58634938242855499738512527929202322889578984373003481604565938958480024399140553748518195429375	195	1.73828125	False	False	0	(a+bc)(d(e+f)+g(h+i))	11612160
76356981566218034026999894601643935264719029347560142505252089478470993845818649099298196968006092816035126181887	195	1.64453125	False	False	0	(a+b)(cde+f(g+(h+i)))	2580480
1803472988966843863648683837056709149341404565134590002430633574399	197	1.42578125	True	False	2	a(b+(c+d)(e+(fg+hi)))	11612160
204590034789694012353307774446861504674125874930817176886350696590875061690336068510864488531571343821380332065994958481169731832856673862392670584831	197	1.67578125	False	False	0	(ab+(cde+fghi))	645120
52656139569436820830558218927421570727415344289484994757422743551	197	1.40234375	True	False	2	a(b+(c+d)(e+f(g+(h+i))))	15482880
726838724295606890588725814084399013568056387823382584169080752246511603091385046441272886524588759343511063483803396419261032904523775	197	1.34765625	False	False	0	(a(b+c)+defghi)	129024
330527944993118103081478441737345419771559870732722114475021265218750265817070051477025490820338846276230732330845928947711	197	1.58203125	False	False	0	(ab+cd(e+f(g+(h+i))))	7741440
11320583426131001060657070437782163956951084595347150130886343540856687546943771101491602880253507214196312307414965304688639	197	1.60546875	False	False	0	(ab+cd(e+(fg+hi)))	5806080
13051743395270984436157738788077023523976729732419349260510151904027551084622265042138675368058091658650072831900396831013685289780864920584191	197	1.62109375	False	False	0	(abc+d(e+(f+g)hi))	7741440
6390219283984674966617651315858824723122894428175763150764604431126046786244632082003650434862659720551258636233162968962173249357898691216645554175	197	1.55859375	False	False	0	(abcd+e(f+g(h+i)))	3870720
27065671954450775012639108926632611631160220556315234659044662706175	197	1.30859375	True	True	9	a(b+(c+(d+ef)ghi))	7741440
27518814007935208468656100831342409568192726268530327304536063	199	1.32421875	True	False	5	a(b+(c+de(fg+hi)))	5806080
803469022129495137770981046170581301261101496891396417650687	199	1.31640625	True	True	9	a(b+(c+def(g+(h+i))))	2580480
220855883097291764108149422325115395113218981761501447985736590792065023	199	1.39453125	True	False	2	a(bc+(d+e(f+(g+hi))))	23224320
883410052210164242752755029803870412982516228137721298322853895774142463	199	1.41796875	True	False	1	a(bc+(d+e)(f+(g+(h+i))))	1935360
2890931758435806599146100490437137183268772004658800022983278591	201	1.33203125	True	False	5	a(b+(c+d(e+f)g(h+i)))	5806080
225269522978573587620038382322054130383443210172370949847565776049737302015	201	1.44921875	True	False	1	a(b(c+d)+(e+f)(g+(h+i)))	7741440
54773094779229450799373992096034639390211163460197006958433207022377762815	201	1.41015625	True	False	2	a(b+(c(d+e)+f(g+hi)))	46448640
9174134452278646231048263586025134614082390951354383893817855154263961538815523893707709327919779151871999	201	1.40234375	False	False	0	(a+b)(c+(d+e)fghi)	1935360
3213876088517980551083924184682325205044405987565585670602751	201	1.32421875	True	True	9	a(b+(c+de(f+ghi)))	7741440
210624577109052493866780079209763307143715123613855371389592141823	203	1.39453125	True	False	2	a(b+(c+d)(e+(f+ghi)))	7741440
105726881683976006189007853903494452270345823772945071805818732543	203	1.33984375	True	False	4	a(b+(c+d(ef+ghi)))	7741440
205684931066391845514961165050534451278002552760555644613820415	203	1.37109375	True	False	2	a(b+(c+de)(f+(g+(h+i))))	3870720
3027801506567013066747518597712537839313703876195552127706977180211552800577689520417183650180097009990312529802048024476070421987327	203	1.68359375	False	False	0	(ab+c(de+(f+g)hi))	11612160
22532344269452104807358721535423882381031378216553792012859801264296984481010356476381754232408466809026229673067871662967425949023338495	203	1.68359375	False	False	0	(ab+(c+de)f(g+hi))	11612160
21153790961885948970066810644769633174427501454212690987675421366427473535320293093609611218464690608116533457512264607203327	203	1.66015625	False	False	0	(ab+cd)(e+(f+(g+hi)))	1935360
4937261727500163027027638244590718603589292978982754910827887557450442020875818799885391576992512805009648385044677922914303	203	1.61328125	False	False	0	(ab+cd(e+(f+g)(h+i)))	5806080
1322111898178491001509351403786501979517080898517482537008373650990594231031509243959543751521075841878042603767007075631103	203	1.58984375	False	False	0	(ab+cd(e+(f+ghi)))	3870720
3369993327901365954591217284558850964344564912354687926067578011647	203	1.43359375	True	False	1	a(b+(c+d))(e+(f+(g+hi)))	2580480
786551172305567968478005611489134221161474735733955702861043073023	203	1.41796875	True	False	2	a(b+(c+d)(e+(f+g)(h+i)))	11612160
12855504354071922204335696738729300820177623950262342682411007	203	1.33203125	True	True	9	a(b+(c+de(f+g(h+i))))	23224320
19952435568899022453443680451776067686595316115810655189007871686390879310990146460050118980777034955700209062642500811119831258957823	203	1.70703125	False	False	0	(a+(b+c))(def+g(h+i))	2580480
55187852927463992105851987243774712836587634293821017319020439797759999	205	1.40234375	True	False	2	a(b+(c+(d+e))(f+g(h+i)))	15482880
51422017416287688817342786954917203280710495801049370729644031	205	1.33203125	True	True	9	a(b+(c+de(f+(g+hi))))	11612160
254629497041694968708121887549323549620307275182492058472124856398277434066852185066438655	205	1.62109375	False	False	0	(a+bc)(d+e(f+ghi))	15482880
229043211174999941838272825189768763161245117721864555463410076000798798410150636147080953855	205	1.66015625	False	False	0	(a+bc)(d+(e+f)g(h+i))	11612160
883423532389185887737803849342754108668246312860644489133102050576433151	205	1.35546875	True	False	2	a(bc+(d+e(f+(g+(h+i)))))	3870720
54987048916029773356072362500049162584904574150562666253574959126575841279	205	1.42578125	True	False	2	a(b+(cd+(e+f)(g+hi)))	23224320
205688069665150755269371147819668813122841983204197482918576127	207	1.32421875	True	True	9	a(b+(c+de(f+(g+(h+i)))))	1935360
454086624460065112101310693302815276516240938513496488937325509165856063487	207	1.35546875	True	False	3	a(b+(c+(def+ghi)))	1290240
17917955805607246946730581274737757968097399371595452357782683289467049645827331579886764964209506648063	207	1.74609375	False	False	0	(a+b)(c+d)(e+f(g+(h+i)))	3870720
3121796185145466392739616071127147596347614665696809604126587854327105844992936113552453563965695805649286227891671687947534262941546902701735935	207	1.46484375	False	False	0	(a(b+c)+(d+e)fghi)	1935360
3376496262035725176690991872306462360116143312861919202684715373746462916607	207	1.41015625	True	False	2	a(b+(cde+(f+g)(h+i)))	3870720
971334330546931695527878196446233550891932267850176177873572888245659157866955669503	207	1.56640625	False	False	0	(a+bcd)(e+f(g+(h+i)))	5160960
613690057363617168831780262769732759352166987941311429242003518386525414538416607760928221087200138231807	207	1.81640625	False	False	0	(a+b)(c+d)(e+(fg+hi))	2903040
3376496262035725176691084860305498513664368775535364609799004452886537043967	207	1.46484375	True	False	1	a((b+c)(d+e)+(f+g)(h+i))	1451520
835771099542856328513877953151518631891810418616991781381001973858303	207	1.34765625	True	False	4	a(b+(c+(d+e)f(g+hi)))	23224320
33268204671319378609011552953491156579801932788605153177836647121442107511424017235967	207	1.63671875	False	False	0	(a+bcd)(e+(fg+hi))	3870720
9209970914966172294170163755639786501937783931501102611125052279891679574016138075785119904412404637761535	207	1.46484375	False	False	0	(a+b)(c+(d+ef)ghi)	7741440
842498327267515186011667520339130252808914240911336877918269734911	209	1.38671875	True	False	2	a(b+(c+d)(e+(f+g(h+i))))	23224320
822752278660603021077484591278675252491367932816789931674304511	209	1.32421875	True	True	9	a(b+(c+d(e+fghi)))	3870720
740078530159566489381401725551907118916805633192652805883719319551	209	1.34765625	True	False	4	a(b+(c+d(ef+g(h+i))))	23224320
5288447710919982595220843251983128218499165009656524227141783194077970091889266013889616794324023824285290089511651662364671	209	1.59765625	False	False	0	(ab+cd(e+(f+g(h+i))))	11612160
323404091582504516508484881570763060408709514637051398771899923973558228730996370372801693439257189970318624844436782665653288959	209	1.73828125	False	False	0	(ab+c(d+e)(f+g)(h+i))	1935360
86478017163087288297140645987786459376687892192325099305306573077178573983013681454998255271510066857219605517651306303832719359	209	1.66796875	False	False	0	(ab+c(d+e)(f+ghi))	7741440
38355626582738226409892529935529503313689869092324539420682066673757969165152301888338004274052802412543	209	1.64453125	False	False	0	(a+b(c+d))(e+(f+g)hi)	23224320
112717062176502613887615389005178509591317406795900220639379718143	211	1.33203125	True	True	9	a(b+(c+d(e+(f+g)hi)))	23224320
6073254323822769747368012760728967766059758008356103915750013901434451713578267588136836222357549039116167379141406642422252062420586345791487	211	1.70703125	False	False	0	(abc+d(e+f)(g+(h+i)))	2580480
3533667170432847510277229911475706874808339579825555854084419156887732223	211	1.33984375	True	False	3	a(b+(cd+(e+fghi)))	1935360
1524290557495256286205036929732911475703263021780194609772771868654524054934688077499180407334977995879884971528309210498374559030582200762367	211	1.65234375	False	False	0	(abc+d(e+f(g+hi)))	15482880
3616791129454280186649115836007997976282047581584026691812102763536264986623	211	1.37109375	True	False	2	a(b(c+(d+e))+(f+g(h+i)))	15482880
3178613057287219590334789601742576133074593286434760955083691972035654713343	211	1.41015625	True	False	2	a(b+(cd+(ef+g(h+i))))	11612160
225269536353234629526801093682685474104215734209887907611510544549122408447	211	1.43359375	True	False	1	a(bc+(d+(e+f))(g+(h+i)))	1290240
13682832679492579199377737239750287914791595079749116494886834565515704918604038985700376458324744922198455723594419858787734209235772893870103199743	211	1.87109375	False	False	0	(abc+(d+e)(fg+hi))	1935360
52449654295591313098551871712969376765023444615573466747819261951	213	1.33984375	True	False	4	a(b+(c+d(e+f)(g+(h+i))))	7741440
118167249331258752939481426902544929290709848405012823448342715265187839	213	1.36328125	True	False	3	a(b+(c+(d+e)(fg+hi)))	5806080
1595213509582886618437528003128412033959843210941775754782957441292600625834904283053388822303979804759976067763251068292044387854439533109328216063	213	1.68359375	False	False	0	((a+b)cd+e(f+ghi))	7741440
273406340597876490546446986300465354474526076898772361783138696580382144698682532124456633470287871	213	1.50390625	False	False	0	(a+b)(c+def(g+(h+i)))	2580480
1437724416931326839546031231641474150004383073664277427868973784258643612797723831775761997450209131061839610390895848553995784623510639541988028841983	213	1.78515625	False	False	0	((a+b)cd+(e+f)g(h+i))	5806080
75144188671794572821719182251244055704161939659645694862764274115860749315559995752289815747511616151287234559	213	1.73828125	False	False	0	(a+b)(cd+e(f+(g+hi)))	11612160
13164036458569648337239753460458804039861886925068638906788872191	213	1.33203125	True	True	9	a(b+(c+d(e+f(g+hi))))	46448640
9364167165477269801219659367758079154250351869034492264008632899256921125888098847136599914210918399	213	1.52734375	False	False	0	(a+b)(c+de(fg+hi))	5806080
16655060278569901311867194880131733143785107283211313157578890235762051325492923522109948297215	215	1.69921875	False	False	0	(a+bc)(de+(f+ghi))	7741440
62285362411617333852412475327431015470964105516214789404891387231041344267133036051348275593215	215	1.81640625	False	False	0	(a+bc)(de+(f+g)(h+i))	5806080
19952435568899022452362056752267199100121506221348253084220513781539082436035879452455172100164174429560313981186256069205964439420927	215	1.69921875	False	False	0	(ab+c(def+g(h+i)))	7741440
52656145834278593348959013841835216159447547700274555627155488767	215	1.32421875	True	True	9	a(b+(c+d(e+f(g+(h+i)))))	15482880
3369993327901365954591217284856598035469710710101262904032980107263	215	1.35546875	True	False	2	a(b+(c+d)(e+(f+(g+hi))))	7741440
1018517988167127251100199498783583742741461324495820572057866733099866861549820388191502335	215	1.66015625	False	False	0	(a+bc)(d+e(f+g(h+i)))	46448640
96774205082327759631239467900158068596389705556154693538692104232978725145863993425556015378965537043860697482309801109524493144463423172501307391	215	1.69921875	False	False	0	(a(b+cd)+ef(g+hi))	23224320
21153790961885948970066810644769633174427501454212690987675421366427473535320293093609908965535815753914280032490230009298943	215	1.58203125	False	False	0	(ab+cd(e+(f+(g+hi))))	3870720
1803472994824041822201846224082856153461078508734403530230075490303	215	1.33203125	True	False	5	a(b+(c+d(e+(fg+hi))))	11612160
786551178399536488150075269262413541381747743772851174680635113471	217	1.32421875	True	False	5	a(b+(c+d(e+(f+g)(h+i))))	11612160
84615163965749814474037677445759808985441578940646510205247031892886643252324873148097215538284462944202579602215213895516159	217	1.34765625	True	False	1	(a+(b+c))d(e+(f+(g+(h+i))))	258048
343816288293781318716017838043338139136923870920743105719806806652702153126002208924467466147415003349383365010354134175748731174911	217	1.78515625	False	False	0	(a+(b+c))(de+f(g+hi))	7741440
84615163965749814469450680215915652998140847232437358029809974055825487309044401412490907509199483389117241761559991738695679	217	1.58984375	False	False	0	(ab+cd)(e+(f+(g+(h+i))))	193536
484116095749277300054965765954207255861468179794502302499278310719975587839	217	1.34765625	True	False	3	a(bc+(d+(e+(f+g)hi)))	11612160
210624583337114373395836055367340864637790190801098222508621955071	217	1.31640625	True	True	9	a(b+(c+d(e+(f+ghi))))	7741440
839035830399660973330211953810537277869736844762701611096463508504575	217	1.34765625	True	False	3	a(b+(c+(d+ef)(g+hi)))	11612160
3133990701490851657069475481988625806434580351837937546377772249913660630511476834296442112862275582677117077378187940386845711638899581880631295	217	1.54296875	False	False	0	(a(b+c)+(d+ef)ghi)	7741440
51521244232728951371854638988275510368697396681122544063983947972870143	219	1.35546875	True	False	3	a(b+(c+(d+e)(f+g)(h+i)))	1935360
13776742963335050807664710557864027160437917549469473215237073292754943	219	1.33203125	True	False	3	a(b+(c+(d+e)(f+ghi)))	7741440
983733101367446980267191921027710328171200281367851944415888153445909043769500331362752054822315229183	219	1.56640625	False	False	0	(a+b)(c+d(e+f)g(h+i))	5806080
842498333348457493583344221469363458551160763204392890034487820287	219	1.30859375	True	True	9	a(b+(c+d(e+(f+g(h+i)))))	23224320
1093625362391505962186135321469573366484375020550115510856115617122626263302238891373672568574705663	219	1.54296875	False	False	0	(a+b)(c+de(f+ghi))	7741440
220832292784004669926249940163046693771190498414640172880560997361778687	219	1.37109375	True	False	2	a(b+(c+(d+e))(f+(g+hi)))	7741440
18638318335061094920008929383962051532740455577099959841211471942165378189259165823294039789401858960903116947455	219	1.80078125	False	False	0	(a+b)(c(d+e)+f(g+hi))	23224320
13479973330436769028909416342926469166112896586860967008491821596671	221	1.30078125	True	False	2	a(b+(c+d)(e+(f+(g+(h+i)))))	774144
902872626844717721239810809511216905246682390882134234846800213379662217215	221	1.33203125	True	False	3	a(b+(c(d+e)+(f+ghi)))	7741440
4645548187666658546949441774311887829870458781448578926406627092879947102923137655720573139283407174086287520146595202402303	221	1.80078125	False	False	0	(a+(b+cd))(ef+g(h+i))	11612160
3376496262035725176691084860305498513994723470862784482854537315255075209215	221	1.37109375	True	False	2	a(b+(c(d+e)+(f+g)(h+i)))	11612160
84615163965749814469450680215915652998140847232437358029809974055825487309044401412491077650382983472430239804404543397036031	221	1.54296875	False	False	0	(ab+cd(e+(f+(g+(h+i)))))	387072
343816288293781318697379519708137128523156940662627107445602775689036252747376643830073505929899108988674048369725495275154686607359	221	1.73046875	False	False	0	(ab+c(de+f(g+hi)))	23224320
3369993333393829974333376885877453834204643052817571560137951281151	221	1.29296875	True	True	9	a(b+(c+d(e+(f+(g+hi)))))	7741440
5164460355370065413498330674209665486662407875543018249076492624334495709952186839321500351586552432098603140665114230783	221	1.49609375	False	False	0	(a+(b+cd))(e+fghi)	1935360
225269522978573587620038383780712466597296799018313376562608062003406700543	223	1.35546875	True	False	2	a(b+(cd+(e+f)(g+(h+i))))	7741440
13479973333575319897333507543509815336818572211270286240551805124607	223	1.26953125	True	True	9	a(b+(c+d(e+(f+(g+(h+i))))))	774144
54773094779640632345485505537737925059661687594483173384585345358777810943	223	1.33203125	True	False	3	a(b+(c+(de+f(g+hi))))	23224320
55187852927470073140947374892944054451785460368197413803576501513224191	225	1.32421875	True	False	3	a(b+(c+(d+e)(f+g(h+i))))	23224320
23816324484539321141834398165919603432152401370195558078213956713270980976330638176485129691559488678014263913517211267243222120759650451455	225	1.34765625	True	False	1	(a+(b+(c+d)))e(f+(g+(h+i)))	161280
69990955183241884648790389201224541309215709060806520054907953902626532925024800217739147673310560255	225	1.69921875	False	False	0	(a+b)(c+de)(f+(g+(h+i)))	1935360
71671829630390097041622281860752344559141272024502157039065766155367052493278995596221332433953022279679	225	1.76953125	False	False	0	(a+b)(c+d)(e+(f+ghi))	1935360
267649494616577571345914940247263858172322057738224517856243672437294146207946520655774443000726256353279	225	1.83984375	False	False	0	(a+b)(c+d)(e+(f+g)(h+i))	2903040
3885337669563994574939939076781113824177045096790474854561970563421278558187893555199	225	1.57421875	False	False	0	(a+bcd)(e+(f+ghi))	2580480
208827905226916615412627179440119587649612879239555405518901193000652101051630287044900345981991964195780122857228000633980326212853848302682111	225	1.68359375	False	False	0	(abc+d(e+(fg+hi)))	3870720
4374501449566023848744888662146005414523770795155488107148023299291602737716464328370536308992376831	225	1.58203125	False	False	0	(a+b)(c+de(f+g(h+i)))	23224320
53919893334301279589334030174039261347274288845081144962207220498431	225	1.26171875	True	True	9	a(b+(c+(d+efghi)))	258048
14509308176397036322796411036335364820529018952301980446655087087499057621857979596799	225	1.64453125	False	False	0	(a+bcd)(e+(f+g)(h+i))	3870720
4074071952668856380668509943720624515226077521749134626400834239906224571481693200691757055	225	1.66015625	False	False	0	(a+bc)(d+e(f+(g+hi)))	23224320
6097164410497198031640819485109088156010092791289941909238839981860352959273561584133029647952411514995331395477567109545770551394330717716479	225	1.62890625	False	False	0	(abc+d(e+f(g+(h+i))))	5160960
35976993546593371638041102766952105790801138842159995758050387819827339327040088897374316874161811619839	225	1.60546875	False	False	0	(a+b)(c+d(ef+ghi))	7741440
3185734128587645001450385243131920876468791147829885866413080937096460356349513152292294597202165403773356495255274925984063465821292199935	227	1.62109375	False	False	0	(a(b+c)+de(fg+hi))	5806080
12242335794745787525051944662319967057519367801056610466919670885200780702979407131718053463846416884592123636706866781776772573146716420702207	227	1.80859375	False	False	0	(ab+(c+d)(ef+ghi))	3870720
3437340337424333607946445057439032209833182042223138015696203815059455	227	1.30859375	True	False	3	a(b+(c+(d+ef)(g+(h+i))))	7741440
346419767383247904391872607313109358794677329388824810720083278060635109477943260153388313146981196215591101007610228940801572863	227	1.73828125	False	False	0	(ab+c(d+e)(f+g(h+i)))	23224320
7387025386799275303738762133843378804576577571776116859822389208285183	227	1.26953125	True	True	9	a(b+(c+(d+e(f+g)hi)))	2580480
25570242381591828359338144566780475479775099297111712734691194379752539924831353875765461999003441998551714455000409320356209616751611226052347559935	227	1.52734375	False	False	0	(abcd+e(f+(g+hi)))	1935360
338460655981205276466986158500499732292994230345336026198348184813417542403940834688015752389771654346494078892061796947984383	227	1.55078125	False	False	0	(ab+c(d+efghi))	774144
92308517985542075104768178388718674723143161253569588189473255535306973592605109983222997866846529127158580896474602448460148710525894655	227	1.58203125	False	False	0	(a(b+c)+def(g+(h+i)))	2580480
14472465139892530048286716078525408609538944718750788370616504174282413178879	229	1.29296875	True	False	3	a(b(c+(d+e))+(f+(g+hi)))	7741440
862718293348820473429344482784628181556388621521298319395315527974911	229	1.26953125	True	True	9	a(b+(c+(d+ef(g+hi))))	7741440
7745857506831963222709380313602358693805312545958165898808131710607582822399	229	1.31640625	True	False	3	a(b+(cd+(e+(fg+hi))))	1935360
17498005798264095394979902024851733606681353893576978492315654027967508635373366076357991270663061503	231	1.59765625	False	False	0	(a+b)(c+de(f+(g+hi)))	11612160
